City,date,PM2.5,PM10,NO2,SO2
Salem,2015-10-14,14.0,60.0,31.0,8.0
Salem,2015-10-28,12.0,47.0,27.0,7.0
Salem,2015-11-05,19.0,47.0,28.0,7.0
Salem,2015-11-12,15.0,49.0,23.0,8.0
Salem,2015-11-18,14.0,44.0,29.0,8.0
Salem,2015-11-25,17.0,58.0,25.0,8.0
Salem,2015-12-02,18.0,47.0,27.0,7.0
Salem,2015-12-09,12.0,42.0,28.0,8.0
Salem,2015-12-16,18.0,47.0,25.0,8.0
Salem,2015-12-23,18.0,56.0,28.0,8.0
Salem,2015-12-30,14.0,47.0,29.0,7.0
Coimbatore,2015-05-02,24.0,44.0,23.0,4.0
Coimbatore,2015-05-06,28.0,53.0,26.0,4.0
Coimbatore,2015-05-09,47.0,61.0,21.0,4.0
Coimbatore,2015-05-20,34.0,26.0,23.0,4.0
Coimbatore,2015-05-23,19.0,31.0,20.0,4.0
Coimbatore,2015-05-27,37.0,30.0,24.0,4.0
Coimbatore,2015-05-30,34.0,30.0,31.0,4.0
Coimbatore,2015-06-10,16.0,31.0,26.0,4.0
Coimbatore,2015-06-13,11.0,32.0,22.0,4.0
Coimbatore,2015-06-17,8.0,25.0,29.0,4.0
Coimbatore,2015-06-20,22.0,28.0,17.0,4.0
Coimbatore,2015-07-11,25.0,33.0,21.0,2.0
Coimbatore,2015-07-15,22.0,34.0,20.0,2.0
Coimbatore,2015-07-22,17.0,29.0,24.0,2.0
Coimbatore,2015-07-25,33.0,21.0,25.0,2.0
Coimbatore,2015-07-29,28.0,38.0,19.0,3.0
Coimbatore,2015-08-01,25.0,48.0,26.0,3.0
Coimbatore,2015-08-05,24.0,52.0,23.0,2.0
Coimbatore,2015-08-08,28.0,42.0,19.0,2.0
Coimbatore,2015-08-12,32.0,22.0,25.0,3.0
Coimbatore,2015-08-19,26.0,45.0,28.0,3.0
Coimbatore,2015-08-22,19.0,35.0,27.0,2.0
Coimbatore,2015-08-26,23.0,26.0,28.0,3.0
Coimbatore,2015-08-29,24.0,31.0,23.0,3.0
Coimbatore,2015-10-03,21.0,18.0,22.0,2.0
Coimbatore,2015-10-07,31.0,22.0,23.0,2.0
Coimbatore,2015-10-10,26.0,20.0,24.0,4.0
Coimbatore,2015-10-14,30.0,51.0,24.0,4.0
Coimbatore,2015-10-17,55.0,68.0,31.0,2.0
Coimbatore,2015-10-28,31.0,33.0,26.0,2.0
Coimbatore,2015-10-31,36.0,42.0,22.0,2.0
Coimbatore,2015-11-04,32.0,32.0,22.0,2.0
Coimbatore,2015-11-07,31.0,44.0,22.0,2.0
Coimbatore,2015-11-11,17.0,66.0,25.0,2.0
Coimbatore,2015-11-14,32.0,50.0,23.0,2.0
Coimbatore,2015-11-18,27.0,43.0,21.0,2.0
Coimbatore,2015-11-21,30.0,50.0,17.0,2.0
Coimbatore,2015-11-25,16.0,82.0,19.0,3.0
Coimbatore,2015-11-28,52.0,71.0,22.0,2.0
Coimbatore,2015-12-02,14.0,24.0,23.0,3.0
Coimbatore,2015-12-05,42.0,37.0,19.0,3.0
Coimbatore,2015-12-09,42.0,49.0,20.0,3.0
Coimbatore,2015-12-12,47.0,46.0,22.0,2.0
Coimbatore,2015-12-16,26.0,76.0,22.0,2.0
Cuddalore,2015-11-03,26.0,46.0,19.0,8.0
Cuddalore,2015-11-05,27.0,55.0,23.0,10.0
Cuddalore,2015-11-13,24.0,49.0,17.0,7.0
Cuddalore,2015-11-17,30.0,54.0,20.0,9.0
Cuddalore,2015-11-20,26.0,59.0,20.0,11.0
Cuddalore,2015-11-24,28.0,53.0,20.0,9.0
Cuddalore,2015-11-27,32.0,57.0,21.0,11.0
Cuddalore,2015-12-01,10.0,29.0,6.0,5.0
Cuddalore,2015-12-04,18.0,35.0,8.0,7.0
Cuddalore,2015-12-08,22.0,33.0,13.0,11.0
Cuddalore,2015-12-11,20.0,41.0,16.0,9.0
Cuddalore,2015-12-15,20.0,41.0,13.0,10.0
Cuddalore,2015-12-18,26.0,46.0,14.0,11.0
Cuddalore,2015-12-22,37.0,47.0,16.0,12.0
Cuddalore,2015-12-28,42.0,59.0,17.0,16.0
Cuddalore,2015-12-31,36.0,53.0,18.0,12.0
Mettur,2015-05-04,29.0,56.0,22.0,7.0
Mettur,2015-05-11,20.0,42.0,23.0,7.0
Mettur,2015-05-18,22.0,51.0,21.0,8.0
Mettur,2015-05-25,25.0,53.0,21.0,7.0
Mettur,2015-06-01,24.0,47.0,23.0,6.0
Mettur,2015-06-08,20.0,38.0,21.0,7.0
Mettur,2015-06-22,22.0,44.0,19.0,6.0
Mettur,2015-06-29,29.0,49.0,20.0,7.0
Mettur,2015-07-06,29.0,54.0,21.0,7.0
Mettur,2015-07-13,21.0,36.0,19.0,7.0
Mettur,2015-07-20,17.0,40.0,26.0,6.0
Mettur,2015-07-27,12.0,31.0,20.0,7.0
Mettur,2015-08-03,25.0,42.0,26.0,10.0
Mettur,2015-08-10,21.0,36.0,21.0,7.0
Mettur,2015-08-17,17.0,29.0,20.0,6.0
Mettur,2015-08-24,21.0,35.0,24.0,7.0
Mettur,2015-08-31,25.0,37.0,20.0,6.0
Mettur,2015-10-05,17.0,30.0,22.0,9.0
Mettur,2015-10-12,21.0,37.0,45.0,8.0
Mettur,2015-10-19,17.0,33.0,30.0,9.0
Mettur,2015-10-26,29.0,50.0,21.0,8.0
Mettur,2015-11-02,25.0,40.0,19.0,6.0
Mettur,2015-11-09,20.0,31.0,24.0,7.0
Mettur,2015-11-16,12.0,21.0,21.0,6.0
Mettur,2015-11-23,8.0,17.0,23.0,7.0
Mettur,2015-12-07,21.0,39.0,21.0,7.0
Mettur,2015-12-14,30.0,46.0,21.0,9.0
Mettur,2015-12-21,33.0,58.0,19.0,6.0
Mettur,2015-12-28,37.0,65.0,24.0,9.0
Mettur,2015-05-05,32.0,73.0,23.0,10.0
Mettur,2015-05-12,18.0,41.0,22.0,9.0
Mettur,2015-05-19,19.0,46.0,25.0,10.0
Mettur,2015-05-26,22.0,61.0,25.0,8.0
Mettur,2015-06-02,22.0,37.0,25.0,9.0
Mettur,2015-06-09,23.0,42.0,23.0,8.0
Mettur,2015-06-16,22.0,39.0,27.0,9.0
Mettur,2015-06-23,24.0,44.0,26.0,9.0
Mettur,2015-06-30,34.0,67.0,27.0,9.0
Mettur,2015-07-07,46.0,79.0,26.0,9.0
Mettur,2015-07-14,35.0,58.0,28.0,9.0
Mettur,2015-07-21,17.0,52.0,26.0,9.0
Mettur,2015-07-28,29.0,44.0,26.0,7.0
Mettur,2015-08-04,21.0,35.0,23.0,9.0
Mettur,2015-08-18,25.0,44.0,29.0,10.0
Mettur,2015-08-25,29.0,46.0,20.0,7.0
Mettur,2015-10-06,17.0,30.0,30.0,13.0
Mettur,2015-10-13,46.0,81.0,49.0,15.0
Mettur,2015-10-20,25.0,44.0,32.0,11.0
Mettur,2015-10-27,21.0,39.0,34.0,12.0
Mettur,2015-11-03,29.0,45.0,24.0,8.0
Mettur,2015-11-17,13.0,19.0,20.0,6.0
Mettur,2015-11-24,17.0,28.0,24.0,7.0
Mettur,2015-12-08,25.0,42.0,25.0,10.0
Mettur,2015-12-15,46.0,77.0,21.0,8.0
Mettur,2015-12-29,42.0,70.0,31.0,10.0
Chennai,2015-03-03,25.0,51.0,21.0,18.0
Chennai,2015-03-05,21.0,46.0,22.0,16.0
Chennai,2015-03-09,17.0,54.0,20.0,14.0
Chennai,2015-03-25,21.0,49.0,19.0,15.0
Chennai,2015-03-27,21.0,47.0,20.0,13.0
Chennai,2015-05-05,12.0,35.0,18.0,14.0
Chennai,2015-05-07,15.0,49.0,17.0,15.0
Chennai,2015-05-12,22.0,44.0,16.0,13.0
Chennai,2015-05-14,23.0,47.0,19.0,16.0
Chennai,2015-05-29,17.0,41.0,19.0,15.0
Chennai,2015-06-01,18.0,37.0,22.0,13.0
Chennai,2015-06-03,19.0,40.0,19.0,15.0
Chennai,2015-06-09,13.0,23.0,18.0,13.0
Chennai,2015-06-12,14.0,36.0,19.0,14.0
Chennai,2015-06-16,15.0,31.0,20.0,13.0
Chennai,2015-06-19,9.0,49.0,17.0,12.0
Chennai,2015-06-23,9.0,43.0,21.0,14.0
Chennai,2015-06-26,9.0,43.0,21.0,14.0
Chennai,2015-06-30,15.0,74.0,17.0,15.0
Chennai,2015-07-03,13.0,46.0,17.0,13.0
Chennai,2015-07-07,19.0,66.0,18.0,14.0
Chennai,2015-07-10,10.0,40.0,17.0,15.0
Chennai,2015-07-14,18.0,64.0,16.0,13.0
Chennai,2015-07-17,15.0,55.0,17.0,13.0
Chennai,2015-07-21,13.0,38.0,17.0,12.0
Chennai,2015-07-24,7.0,39.0,16.0,12.0
Chennai,2015-07-28,4.0,17.0,19.0,13.0
Chennai,2015-08-04,12.0,80.0,17.0,11.0
Chennai,2015-08-07,8.0,41.0,17.0,12.0
Chennai,2015-08-11,10.0,28.0,16.0,10.0
Chennai,2015-08-14,14.0,41.0,15.0,11.0
Chennai,2015-08-18,9.0,29.0,17.0,10.0
Chennai,2015-08-21,15.0,24.0,16.0,11.0
Chennai,2015-08-25,18.0,44.0,17.0,12.0
Chennai,2015-10-05,13.0,43.0,12.0,10.0
Chennai,2015-10-28,13.0,64.0,13.0,10.0
Chennai,2015-10-30,13.0,31.0,12.0,9.0
Chennai,2015-11-03,13.0,37.0,13.0,10.0
Chennai,2015-11-06,9.0,25.0,12.0,10.0
Chennai,2015-11-11,9.0,32.0,15.0,12.0
Chennai,2015-12-28,44.0,73.0,18.0,16.0
Chennai,2015-12-30,22.0,60.0,11.0,9.0
Chennai,2015-03-24,29.0,76.0,22.0,18.0
Chennai,2015-03-26,25.0,69.0,21.0,16.0
Chennai,2015-03-30,29.0,62.0,23.0,18.0
Chennai,2015-05-04,21.0,52.0,20.0,15.0
Chennai,2015-05-06,21.0,54.0,19.0,16.0
Chennai,2015-05-13,31.0,37.0,35.0,17.0
Chennai,2015-06-01,28.0,97.0,25.0,16.0
Chennai,2015-06-04,13.0,107.0,21.0,17.0
Chennai,2015-06-08,26.0,96.0,23.0,18.0
Chennai,2015-06-11,31.0,109.0,22.0,17.0
Chennai,2015-06-15,27.0,110.0,21.0,16.0
Chennai,2015-06-18,28.0,133.0,23.0,17.0
Chennai,2015-06-22,23.0,110.0,20.0,15.0
Chennai,2015-06-25,27.0,216.0,22.0,16.0
Chennai,2015-06-29,27.0,216.0,19.0,13.0
Chennai,2015-07-09,36.0,205.0,20.0,13.0
Chennai,2015-07-13,22.0,246.0,28.0,13.0
Chennai,2015-07-16,26.0,226.0,18.0,13.0
Chennai,2015-07-20,17.0,113.0,18.0,11.0
Chennai,2015-07-23,14.0,60.0,17.0,13.0
Chennai,2015-07-27,10.0,44.0,19.0,14.0
Chennai,2015-08-03,10.0,54.0,20.0,14.0
Chennai,2015-08-06,21.0,69.0,17.0,12.0
Chennai,2015-08-10,14.0,44.0,15.0,11.0
Chennai,2015-08-13,14.0,62.0,15.0,10.0
Chennai,2015-08-17,17.0,76.0,17.0,12.0
Chennai,2015-08-20,11.0,39.0,14.0,11.0
Chennai,2015-08-24,30.0,132.0,14.0,10.0
Chennai,2015-08-27,17.0,114.0,17.0,12.0
Chennai,2015-08-31,10.0,31.0,18.0,11.0
Chennai,2015-10-06,28.0,55.0,15.0,11.0
Chennai,2015-10-09,32.0,81.0,28.0,20.0
Chennai,2015-10-13,23.0,47.0,17.0,11.0
Chennai,2015-10-15,21.0,82.0,17.0,11.0
Chennai,2015-10-20,17.0,74.0,18.0,12.0
Chennai,2015-10-27,46.0,80.0,14.0,12.0
Chennai,2015-11-19,13.0,89.0,16.0,12.0
Chennai,2015-11-27,15.0,82.0,14.0,12.0
Chennai,2015-12-15,23.0,66.0,13.0,10.0
Chennai,2015-12-17,33.0,98.0,17.0,13.0
Chennai,2015-12-23,141.0,200.0,15.0,11.0
Chennai,2015-12-30,35.0,85.0,19.0,11.0
Trichy,2015-11-02,22.0,121.0,21.0,11.0
Trichy,2015-11-16,24.0,127.0,24.0,13.0
Trichy,2015-11-23,11.0,95.0,18.0,10.0
Trichy,2015-11-30,19.0,119.0,21.0,10.0
Trichy,2015-12-14,20.4,134.0,23.0,12.0
Trichy,2015-12-23,30.0,138.0,24.0,16.0
Trichy,2015-12-28,34.0,134.0,25.0,13.0
Trichy,2015-12-30,36.0,145.0,22.0,15.0
Sangareddy,2014-01-01,54.0,99.0,66.3,1.8
Sangareddy,2014-02-01,69.0,134.0,93.6,2.2
Sangareddy,2014-03-01,98.0,184.0,109.2,4.2
Sangareddy,2014-04-01,99.0,162.0,86.9,2.5
Sangareddy,2014-05-01,51.0,89.0,60.4,0.8
Sangareddy,2014-06-01,72.0,161.0,77.7,3.3
Sangareddy,2014-07-01,68.0,133.0,69.8,1.4
Sangareddy,2014-08-01,44.0,95.0,58.9,0.6
Sangareddy,2014-09-01,24.0,52.0,53.9,0.9
Sangareddy,2014-10-01,38.0,83.0,51.9,1.3
Sangareddy,2014-11-01,53.0,94.0,54.8,1.2
Sangareddy,2014-12-01,51.0,85.0,52.8,0.9
Sangareddy,2014-01-13,46.0,76.0,49.0,1.1
Sangareddy,2014-01-14,54.0,82.0,54.0,1.3
Sangareddy,2014-01-15,62.0,94.0,56.0,1.4
Sangareddy,2014-01-16,48.0,105.0,59.2,1.5
Sangareddy,2014-01-17,40.0,67.0,34.8,6.2
Sangareddy,2014-01-18,48.0,79.0,39.7,10.1
Sangareddy,2014-01-19,32.0,65.0,42.4,11.9
Sangareddy,2014-01-20,45.0,89.0,52.3,10.3
Sangareddy,2014-01-21,36.0,71.0,51.2,8.3
Sangareddy,2014-01-22,40.0,75.0,51.5,8.5
Sangareddy,2014-01-23,51.0,105.0,58.1,8.7
Sangareddy,2014-01-24,54.0,107.0,61.9,10.5
Sangareddy,2014-01-25,69.0,136.0,76.8,12.1
Sangareddy,2014-01-26,115.0,207.0,83.6,22.0
Sangareddy,2014-01-27,54.0,125.0,62.0,25.2
Sangareddy,2014-01-28,70.0,164.0,102.7,27.7
Sangareddy,2014-01-29,67.0,147.0,105.7,18.1
Sangareddy,2014-01-30,80.0,194.0,89.7,21.5
Sangareddy,2014-01-31,84.0,166.0,93.2,20.6
Sangareddy,2014-01-02,78.0,149.0,86.3,12.4
Sangareddy,2014-02-02,97.0,175.0,100.0,8.0
Sangareddy,2014-03-02,64.0,193.0,107.9,22.2
Sangareddy,2014-04-02,76.0,167.0,134.0,17.4
Sangareddy,2014-05-02,82.0,162.0,119.5,22.2
Sangareddy,2014-06-02,59.0,136.0,93.3,14.7
Sangareddy,2014-07-02,65.0,148.0,85.0,12.8
Sangareddy,2014-08-02,40.0,156.0,69.5,13.9
Sangareddy,2014-09-02,88.0,165.0,100.5,27.1
Sangareddy,2014-10-02,64.0,189.0,98.0,23.4
Sangareddy,2014-11-02,70.0,228.0,101.8,25.0
Sangareddy,2014-12-02,47.0,104.0,85.2,7.8
Sangareddy,2014-02-13,39.0,82.0,52.8,8.4
Sangareddy,2014-02-14,31.0,69.0,56.7,6.5
Sangareddy,2014-02-15,24.0,70.0,61.3,6.7
Sangareddy,2014-02-16,27.0,78.0,55.5,7.8
Sangareddy,2014-02-17,40.0,111.0,67.4,14.4
Sangareddy,2014-02-18,56.0,128.0,67.8,16.1
Sangareddy,2014-02-19,57.0,126.0,62.1,5.4
Sangareddy,2014-02-20,65.0,125.0,56.1,4.2
Sangareddy,2014-02-21,40.0,81.0,40.4,2.7
Sangareddy,2014-02-22,38.0,81.0,36.9,4.0
Sangareddy,2014-02-23,32.0,65.0,32.8,2.5
Sangareddy,2014-02-24,33.0,74.0,37.0,2.7
Sangareddy,2014-02-25,46.0,82.0,39.9,2.8
Sangareddy,2014-02-26,38.0,75.0,46.3,2.9
Sangareddy,2014-02-27,29.0,62.0,41.4,2.6
Sangareddy,2014-02-28,26.0,69.0,42.7,3.5
Sangareddy,2014-01-03,24.0,51.0,38.4,2.8
Sangareddy,2014-02-03,48.0,86.0,62.8,3.3
Sangareddy,2014-03-03,27.0,66.0,41.5,2.9
Sangareddy,2014-04-03,39.0,68.0,54.3,8.4
Sangareddy,2014-05-03,26.0,53.0,40.7,2.9
Sangareddy,2014-06-03,27.0,49.0,49.8,5.0
Sangareddy,2014-07-03,44.0,76.0,58.5,6.8
Sangareddy,2014-08-03,35.0,85.0,46.0,5.4
Sangareddy,2014-09-03,32.0,46.0,42.0,6.6
Sangareddy,2014-10-03,46.0,72.0,35.0,3.5
Sangareddy,2014-11-03,29.0,62.0,37.5,2.0
Sangareddy,2014-12-03,33.0,64.0,43.0,3.0
Sangareddy,2014-03-13,40.0,85.0,70.5,7.4
Sangareddy,2014-03-14,43.0,91.0,67.8,8.3
Sangareddy,2014-03-15,36.0,98.0,54.0,3.8
Sangareddy,2014-03-16,56.0,127.0,66.2,8.5
Sangareddy,2014-03-17,51.0,100.0,60.7,7.0
Sangareddy,2014-03-18,46.0,114.0,56.2,6.7
Sangareddy,2014-03-19,55.0,125.0,64.3,11.2
Sangareddy,2014-03-20,48.0,82.0,85.1,9.1
Sangareddy,2014-03-21,52.0,116.0,59.5,12.6
Sangareddy,2014-03-22,54.0,156.0,71.0,8.0
Sangareddy,2014-03-23,58.0,123.0,62.1,5.0
Sangareddy,2014-03-24,41.0,81.0,45.9,3.7
Sangareddy,2014-03-25,36.0,75.0,40.8,3.8
Sangareddy,2014-03-26,45.0,91.0,47.7,3.7
Sangareddy,2014-03-27,40.0,70.0,64.9,10.5
Sangareddy,2014-03-28,42.0,84.0,59.4,13.2
Sangareddy,2014-03-29,70.0,203.0,63.6,17.5
Sangareddy,2014-03-30,100.0,167.0,67.0,12.5
Sangareddy,2014-03-31,96.0,131.0,49.3,6.7
Sangareddy,2014-01-04,56.0,128.0,55.4,8.7
Sangareddy,2014-02-04,64.0,125.0,61.6,6.3
Sangareddy,2014-03-04,68.0,170.0,97.8,7.9
Sangareddy,2014-04-04,71.0,169.0,72.1,8.0
Sangareddy,2014-05-04,53.0,119.0,61.9,9.0
Sangareddy,2014-06-04,57.0,118.0,51.9,5.8
Sangareddy,2014-07-04,49.0,85.0,47.3,4.8
Sangareddy,2014-08-04,60.0,118.0,58.5,6.3
Sangareddy,2014-09-04,45.0,134.0,56.3,6.8
Sangareddy,2014-10-04,40.0,80.0,60.4,4.2
Sangareddy,2014-11-04,62.0,157.0,65.3,9.8
Sangareddy,2014-12-04,52.0,139.0,77.4,9.2
Sangareddy,2014-04-13,46.0,81.0,45.7,6.1
Sangareddy,2014-04-14,40.0,65.0,47.9,3.4
Sangareddy,2014-04-15,47.0,91.0,51.8,3.5
Sangareddy,2014-04-16,85.0,82.0,51.6,6.1
Sangareddy,2014-04-17,81.0,45.0,64.7,5.8
Sangareddy,2014-04-18,111.0,60.0,48.4,7.3
Sangareddy,2014-04-19,88.0,94.0,56.1,5.2
Sangareddy,2014-04-20,36.0,101.0,51.1,4.7
Sangareddy,2014-04-21,49.0,128.0,52.9,9.1
Sangareddy,2014-04-22,46.0,122.0,53.2,18.2
Sangareddy,2014-04-23,62.0,142.0,49.6,10.3
Sangareddy,2014-04-25,46.0,92.0,45.6,9.6
Sangareddy,2014-04-26,61.0,124.0,63.9,5.5
Sangareddy,2014-04-27,48.0,96.0,53.2,4.8
Sangareddy,2014-04-28,36.0,69.0,53.0,5.3
Sangareddy,2014-04-29,33.0,61.0,44.3,3.5
Sangareddy,2014-04-30,40.0,82.0,54.1,5.6
Sangareddy,2014-01-05,20.0,33.0,46.1,2.0
Sangareddy,2014-02-05,28.0,85.0,43.9,8.3
Sangareddy,2014-03-05,33.0,85.0,50.7,6.3
Sangareddy,2014-04-05,28.0,65.0,63.1,7.3
Sangareddy,2014-05-05,15.0,37.0,34.9,4.3
Sangareddy,2014-06-05,12.0,35.0,49.0,4.5
Sangareddy,2014-07-05,9.0,25.0,43.8,2.8
Sangareddy,2014-08-05,8.0,20.0,55.2,2.5
Sangareddy,2014-09-05,32.0,34.0,64.8,6.4
Sangareddy,2014-10-05,47.0,42.0,88.6,7.5
Sangareddy,2014-11-05,44.0,45.0,78.6,8.4
Sangareddy,2014-12-05,32.0,54.0,61.0,7.3
Sangareddy,2014-05-13,46.0,52.0,68.6,9.4
Sangareddy,2014-05-14,38.0,48.0,69.8,8.2
Sangareddy,2014-05-16,84.0,56.0,84.8,9.2
Sangareddy,2014-05-17,126.0,61.0,87.0,7.4
Sangareddy,2014-05-18,105.0,46.0,66.8,2.5
Sangareddy,2014-05-19,47.0,52.0,60.7,8.0
Sangareddy,2014-05-20,41.0,83.0,57.6,19.8
Sangareddy,2014-05-21,39.0,80.0,61.1,17.6
Sangareddy,2014-05-22,35.0,82.0,53.9,16.4
Sangareddy,2014-05-23,43.0,154.0,68.6,8.6
Sangareddy,2014-05-24,49.0,149.0,74.5,3.5
Sangareddy,2014-05-25,53.0,147.0,65.7,2.8
Sangareddy,2014-05-26,36.0,79.0,97.8,1.3
Sangareddy,2014-05-27,27.0,62.0,41.4,0.1
Sangareddy,2014-05-28,28.0,64.0,53.1,0.2
Sangareddy,2014-05-29,29.0,68.0,50.2,0.2
Sangareddy,2014-05-30,32.0,82.0,51.5,0.2
Sangareddy,2014-05-31,37.0,102.0,58.5,0.6
Sangareddy,2014-01-06,35.0,105.0,62.2,0.3
Sangareddy,2014-02-06,44.0,104.0,64.0,0.5
Sangareddy,2014-03-06,26.0,48.0,65.2,0.9
Sangareddy,2014-04-06,32.0,73.0,51.6,0.5
Sangareddy,2014-05-06,38.0,98.0,54.0,1.7
Sangareddy,2014-06-06,33.0,93.0,49.4,2.4
Sangareddy,2014-07-06,32.0,93.0,53.3,2.8
Sangareddy,2014-08-06,35.0,88.0,49.9,4.6
Sangareddy,2014-09-06,14.0,40.0,36.0,0.2
Sangareddy,2014-10-06,20.0,41.0,44.4,2.0
Sangareddy,2014-11-06,8.0,32.0,40.1,0.2
Sangareddy,2014-12-06,14.0,54.0,40.7,0.4
Sangareddy,2014-06-13,18.0,68.0,41.3,0.6
Sangareddy,2014-06-14,15.0,46.0,43.4,0.6
Sangareddy,2014-06-15,16.0,45.0,46.0,0.7
Sangareddy,2014-06-16,14.0,46.0,39.7,0.3
Sangareddy,2014-06-17,18.0,74.0,38.3,0.4
Sangareddy,2014-06-18,20.0,64.0,39.6,0.4
Sangareddy,2014-06-19,21.0,65.0,37.7,0.4
Sangareddy,2014-06-20,23.0,91.0,36.2,0.9
Sangareddy,2014-06-21,25.0,87.0,34.0,0.2
Sangareddy,2014-06-22,21.0,76.0,33.7,1.2
Sangareddy,2014-06-23,20.0,84.0,37.1,1.6
Sangareddy,2014-06-24,24.0,99.0,41.4,2.7
Sangareddy,2014-06-25,24.0,94.0,37.7,2.6
Sangareddy,2014-06-26,23.0,91.0,40.6,2.1
Sangareddy,2014-06-27,25.0,98.0,48.7,2.2
Sangareddy,2014-06-28,34.0,109.0,55.2,4.1
Sangareddy,2014-06-29,25.0,81.0,47.0,4.1
Sangareddy,2014-06-30,28.0,113.0,46.9,4.2
Sangareddy,2014-01-07,24.0,100.0,44.8,3.4
Sangareddy,2014-02-07,21.0,85.0,42.9,3.9
Sangareddy,2014-03-07,14.0,48.0,37.5,2.8
Sangareddy,2014-04-07,14.0,67.0,33.9,1.5
Sangareddy,2014-05-07,17.0,61.0,48.0,4.3
Sangareddy,2014-06-07,20.0,57.0,45.8,3.2
Sangareddy,2014-07-07,13.0,40.0,39.9,4.1
Sangareddy,2014-08-07,16.0,49.0,39.7,4.1
Sangareddy,2014-09-07,15.0,43.0,37.8,3.9
Sangareddy,2014-10-07,7.0,22.0,41.4,1.9
Sangareddy,2014-11-07,4.0,19.0,28.0,1.1
Sangareddy,2014-12-07,7.0,27.0,28.4,1.3
Sangareddy,2014-07-13,9.0,28.0,33.3,2.9
Sangareddy,2014-07-14,10.0,24.0,34.2,2.5
Sangareddy,2014-07-15,8.0,16.0,30.8,1.7
Sangareddy,2014-07-16,10.0,34.0,28.5,3.1
Sangareddy,2014-07-17,6.0,28.0,33.0,3.5
Sangareddy,2014-07-18,8.0,32.0,29.5,2.3
Sangareddy,2014-07-19,9.0,38.0,30.3,2.2
Sangareddy,2014-07-20,13.0,45.0,30.4,1.9
Sangareddy,2014-07-21,10.0,41.0,29.8,2.9
Sangareddy,2014-07-22,8.0,22.0,27.7,2.4
Sangareddy,2014-07-23,6.0,20.0,27.2,2.7
Sangareddy,2014-07-24,8.0,27.0,40.7,3.3
Sangareddy,2014-07-25,13.0,34.0,25.2,3.1
Sangareddy,2014-07-26,20.0,54.0,35.2,4.1
Sangareddy,2014-07-27,12.0,38.0,34.9,2.7
Sangareddy,2014-07-28,13.0,20.0,29.4,2.8
Sangareddy,2014-07-29,10.0,31.0,31.2,2.8
Sangareddy,2014-07-30,9.0,30.0,32.1,3.7
Sangareddy,2014-07-31,6.0,14.0,29.9,3.3
Sangareddy,2014-01-08,10.0,33.0,31.5,3.03
Sangareddy,2014-02-08,12.0,42.0,27.2,3.96
Sangareddy,2014-03-08,11.0,39.0,29.2,2.93
Sangareddy,2014-04-08,6.0,25.0,27.8,3.52
Sangareddy,2014-05-08,7.0,21.0,26.9,2.48
Sangareddy,2014-06-08,8.0,32.0,29.1,3.61
Sangareddy,2014-07-08,10.0,42.0,38.6,2.74
Sangareddy,2014-08-08,14.0,53.0,29.7,2.2
Sangareddy,2014-09-08,14.0,55.0,33.5,3.05
Sangareddy,2014-10-08,10.0,41.0,37.8,2.6
Sangareddy,2014-11-08,8.0,27.0,29.3,2.97
Sangareddy,2014-12-08,13.0,45.0,35.0,3.6
Sangareddy,2014-08-13,20.0,60.0,32.6,2.98
Sangareddy,2014-08-14,14.0,44.0,36.2,1.82
Sangareddy,2014-08-15,9.0,35.0,33.9,4.8
Sangareddy,2014-08-16,13.0,51.0,36.6,1.75
Sangareddy,2014-08-17,18.0,73.0,40.6,3.93
Sangareddy,2014-08-18,19.0,57.0,38.7,3.1
Sangareddy,2014-08-19,19.0,42.0,39.7,4.26
Sangareddy,2014-08-20,14.0,26.0,35.2,3.67
Sangareddy,2014-08-21,19.0,27.0,49.9,3.86
Sangareddy,2014-08-22,34.0,77.0,45.6,6.930000000000001
Sangareddy,2014-08-23,13.0,23.0,38.2,2.36
Sangareddy,2014-08-29,8.0,22.0,10.0,2.22
Sangareddy,2014-08-30,7.0,20.0,28.0,1.53
Sangareddy,2014-08-31,6.0,11.0,28.4,1.55
Sangareddy,2014-01-09,6.0,21.0,26.1,3.5
Sangareddy,2014-02-09,6.0,24.0,26.9,3.8
Sangareddy,2014-03-09,7.0,18.0,29.7,5.0
Sangareddy,2014-04-09,4.0,10.0,26.8,2.3
Sangareddy,2014-06-09,8.0,27.0,33.2,4.0
Sangareddy,2014-07-09,13.0,37.0,29.7,1.5
Sangareddy,2014-08-09,12.0,34.0,28.6,2.2
Sangareddy,2014-09-09,12.0,31.0,30.3,2.6
Sangareddy,2014-10-09,11.0,32.0,31.0,2.9
Sangareddy,2014-11-09,13.0,39.0,34.8,2.8
Sangareddy,2014-12-09,15.0,35.0,36.5,2.4
Sangareddy,2014-09-13,11.0,26.0,34.9,2.8
Sangareddy,2014-09-14,13.0,23.0,38.9,3.4
Sangareddy,2014-09-15,12.0,37.0,39.0,3.1
Sangareddy,2014-09-16,22.0,67.0,39.3,2.4
Sangareddy,2014-09-17,27.0,83.0,37.3,3.1
Sangareddy,2014-09-18,30.0,71.0,44.9,3.2
Sangareddy,2014-09-19,30.0,75.0,47.8,3.2
Sangareddy,2014-09-20,34.0,81.0,40.3,3.4
Sangareddy,2014-09-21,29.0,71.0,41.3,2.8
Sangareddy,2014-09-22,37.0,109.0,46.4,4.4
Sangareddy,2014-09-23,46.0,133.0,50.5,5.8
